field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Energy-Studies,MArch in Sustainable and Energy Efficient Cities (MArch(SEEC)),University of the Witwatersrand,1&nbsp;-&nbsp;2 years,null,"[""English""]",Johannesburg,South Africa,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Energy-Studies,Master in Nuclear Energy Engineering,KTH Royal Institute of Technology,2 years,null,"[""English""]",Stockholm,Sweden,"[""Campus""]","""17 Jan 2022""","[""Full-time""]",310000,SEK
Energy-Studies,MRes Low Carbon Electrical Power And Energy Technology,Xi'an Jiaotong-Liverpool University,18 months,null,"[""English""]",Suzhou,China,"[""Campus""]",null,"[""Full-time""]",120000,CNY
Energy-Studies,Master in Renewable Energy,IMF Smart Education,12 months,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Part-time""]",9300,EUR
Energy-Studies,Master in Petroleum and Natural Gas Engineering (Oil and Gas Field Development Engineering),China University of Petroleum,3 years,null,"[""English"",""Chinese""]",Beijing,China,"[""Campus"",""Online""]","""30 May 2022""","[""Full-time""]",31000,CNY
Energy-Studies,"Heat power engineering, master's degree",Yessenov University,0&nbsp;-&nbsp;2 years,null,"[""Kazakh"",""Russian (Kazakhstan)""]",Aktau,Kazakhstan,"[""Campus""]",null,"[""Full-time""]",null,null
Energy-Studies,Master in Reliability based structural Maintenance for marine renewable energy,Universit\u00e9 de Nantes,1 year,https://www.weamec.fr/en/mareene-form/,"[""English""]",Nantes,France,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",450,EUR
Energy-Studies,Master's degree in efficiency and energy use,Universidade da Coru\u00f1a,1 year,null,"[""Spanish""]",Ferrol,Spain,"[""Campus""]",null,"[""Full-time""]",1463,EUR
Energy-Studies,Master of Science in Water Resources Engineering,Vrije Universiteit Brussel,2 years,null,"[""English""]",Brussels,Belgium,"[""Campus""]","""28 Feb 2022""","[""Full-time""]",962,EUR
Energy-Studies,Master of Science in Petroleum Engineering,The Graduate School at The Petroleum Institute,null,null,[],Abu Dhabi,United Arab Emirates,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Energy-Studies,"Master's Programme in Smart Grids, Electrical Engineering",Tampere University,2 years,null,"[""English""]",Tampere,Finland,"[""Campus""]","""12 Jan 2022""","[""Full-time""]",12000,EUR
Energy-Studies,European Master of Science in Nuclear Fusion and Engineering Physics,Universit\u00e9 de Lorraine,2 years,null,"[""English""]",Nancy,France,"[""Campus""]",null,"[""Full-time""]",18000,EUR
Energy-Studies,Master in Chemistry: Engineering of Energetic Materials,University of Pardubice,2 years,null,"[""English""]",Pardubice,Czech Republic,"[""Campus""]",null,"[""Full-time""]",4900,EUR
Energy-Studies,MSc Electrical Engineering for Sustainable and Renewable Energy,The University of Nottingham - Faculty of Engineering,1 year,null,"[""English""]",Nottingham,United Kingdom,"[""Campus""]",null,"[""Full-time""]",7785,GBP
Energy-Studies,Master Business Management – Green Energy and Climate Finance,Berlin School of Economics & Law,90 hours,null,"[""English""]",Berlin,Germany,"[""Online""]",null,"[""Part-time""]",12500,EUR
Energy-Studies,Master of Engineering: Energy (Leuven),KU Leuven,2 years,http://www.kuleuven.be/onlineopendays,"[""English""]",Leuven,Belgium,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Energy-Studies,MSc in Energy,Heriot-Watt University Dubai,1&nbsp;-&nbsp;2 years,null,"[""English""]",Academic City,United Arab Emirates,"[""Campus""]",null,"[""Part-time""]",85050, AED
Energy-Studies,MSc Global Energy and Climate Policy (Online Learning),SOAS University of London,2 years,null,"[""English""]",London,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",12000,GBP
Energy-Studies,Master in Energy Engineering,University of Padova,2 years,null,"[""English""]",Padua,Italy,"[""Campus""]",null,"[""Full-time""]",2622,EUR
Energy-Studies,Master in Energy & Solar Buildings,Universit\u00e9 Savoie Mont Blanc,2 years,null,"[""English""]",Le Bourget-du-Lac,France,"[""Campus""]",null,"[""Full-time""]",null,null
Energy-Studies,Master in Renewable Energies,Bircham International University,36&nbsp;-&nbsp;54 weeks,null,"[""English"",""Spanish"",""French"",""Portuguese"",""German"",""Chinese"",""Japanese"",""Russian"",""Arabic""]",Villanueva de la Cañada,Spain,"[""Online""]",null,"[""Part-time""]",7020,EUR
Energy-Studies,Master in Energy Development,University of Antofagasta (Universidad de Antofagasta (UA)),null,null,"[""Spanish (Chile)""]",Antofagasta,Chile,"[""Campus""]",null,[],null,null
Energy-Studies,Online Masters in Energy Systems Engineering,"University of Maryland, A. James Clark School of Engineering",1&nbsp;-&nbsp;5 years,null,"[""English""]",College Park,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",1272,USD
Energy-Studies,Master in Energy Informatics,University of Applied Sciences Upper Austria,4 semesters,null,"[""English"",""German""]",Wels,Austria,"[""Online""]",null,"[""Full-time""]",363,EUR
Energy-Studies,Master in Environmental Engineering and Sustainable Energy,Universitat Rovira i Virgili,1&nbsp;-&nbsp;2 years,null,"[""English""]",Tarragona,Spain,"[""Campus""]","""29 Jul 2022""","[""Full-time""]",2781,EUR
Energy-Studies,MSc Energy Materials and Battery Science,University of Lincoln,1&nbsp;-&nbsp;2 years,null,"[""English""]",Lincoln,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",16000,GBP
Energy-Studies,MSc in Advanced Heat Engineering,Cranfield University,1&nbsp;-&nbsp;3 years,null,"[""English""]",Cranfield,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",10500,GBP
Energy-Studies,MSc in Nuclear Power Engineering,Peter the Great St. Petersburg Polytechnic University,2 years,null,"[""English""]",Saint Petersburg,Russia,"[""Campus""]","""01 Aug 2022""","[""Full-time""]",375400,RUB
Energy-Studies,Master in Renewable Energy and Data Engineering (RED),Offenburg University,3 semesters,null,"[""English"",""German""]",Offenburg,Germany,"[""Campus""]","""31 Mar 2022""","[""Full-time""]",1500,EUR
Energy-Studies,"MASTER'S OF SCIENCE - YEAR 2, Major: Fuel Cycle (MNE/FC)",International Institute of Nuclear Energy I2EN,0 years,null,"[""English""]",Gif-sur-Yvette,France,"[""Campus""]",null,"[""Full-time""]",null,null
Energy-Studies,Master in Smart Energy System,Kazan State Power Engineering University,2 years,null,"[""Russian"",""English""]",Kazan,Russia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Energy-Studies,Master in Plasma Physics and Thermonuclear Fusion,Czech Technical University in Prague,2 years,null,"[""English""]",Prague 6,Czech Republic,"[""Campus""]",null,"[""Full-time""]",null,null
Energy-Studies,Master in Global Energy Transition and Governance Nice-Berlin,Centre international de formation europ\u00e9enne (CIFE),1 year,null,"[""English""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",8900,EUR
Energy-Studies,MSc in Petroleum Engineering,Universiti Teknologi PETRONAS,3 semesters,null,"[""English""]",Ipoh,Malaysia,"[""Campus""]",null,"[""Full-time""]",60000,
Energy-Studies,MASTER'S DEGREE IN ENERGY BUSINESS MANAGEMENT,University Of The Valley Of Guatemala,null,null,"[""Spanish""]",Guatemala City,Guatemala,"[""Campus""]",null,[],null,null
Energy-Studies,Master's Programme in Energy Conversion,LUT University,2 years,null,"[""English""]",Lappeenranta,Finland,"[""Campus""]","""31 May 2022""","[""Full-time""]",13500,EUR
Energy-Studies,MSc of Petroleum Engineering,Technical University of Crete,12 months,null,"[""English""]",Chania,Greece,"[""Campus""]",null,"[""Full-time""]",4000,EUR
Energy-Studies,Master's Degree in Energy Engineering,Sapienza University of Rome,2 years,null,"[""English"",""Italian""]",Rome,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",1000,EUR
Engineering-Studies,Master's Degree in Chemical Engineering: Process Engineering,Universidad Complutense de Madrid,3 semesters,https://www.ucm.es/master_ingenieria_quimica,"[""Spanish""]",Madrid,Spain,"[""Campus""]","""15 Feb 2022""","[""Full-time"",""Part-time""]",30,EUR
Engineering-Studies,Master in Marine and Coastal Systems,University of Algarve,2 years,https://feiravirtualualg.pt/,"[""English""]",Faro,Portugal,"[""Campus""]",null,"[""Full-time""]",4000,EUR
Engineering-Studies,Master in Earth Science and Engineering,King Abdullah University of Science and Technology,3 semesters,https://pse.kaust.edu.sa/study/academic-programs/earth-science-and-engineering/Pages/academics-information.aspx,"[""English""]",Thuwal,Saudi Arabia,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master of Science in Production Engineering and Management,J\u00f6nk\u00f6ping University,2 years,null,"[""English""]",Jönköping,Sweden,"[""Campus""]",null,"[""Full-time""]",150000,SEK
Engineering-Studies,Cisco Engineering Master. Communications Cybersecurity and Systems,PC Carrier,null,null,"[""Spanish""]",A Coruña,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]",null,[],2580,EUR
Engineering-Studies,Master in Electrical Engineering (M.E.),Inter American University of Puerto Rico,2 years,null,"[""Spanish""]",Bayamón,Puerto Rico,"[""Campus""]",null,"[""Full-time""]",212,USD
Engineering-Studies,MTech / MEng / MPhil in Civil Engineering (Research - based),University of Johannesburg,1&nbsp;-&nbsp;2 years,null,"[""English""]",Johannesburg,South Africa,"[""Campus""]",null,"[""Full-time"",""Part-time""]",3500,USD
Engineering-Studies,MPhil in Civil Engineering (Energy Technology Concentration),The Hong Kong University of Science and Technology,2&nbsp;-&nbsp;4 years,null,"[""English""]",Hong Kong,Hong Kong,"[""Campus""]",null,"[""Full-time"",""Part-time""]",42100,HKD
Engineering-Studies,MS in Environmental Engineering,Old Dominion University,30 hours,null,"[""English""]",Norfolk,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",595,USD
Engineering-Studies,MASTER OF OCCUPATIONAL THERAPY,Carroll University,null,null,"[""English""]",Waukesha,USA,"[""Campus""]",null,[],null,null
Engineering-Studies,M.Sc. Mechatronics: Mechatronic Constructions,Poznan University of Technology,3 semesters,null,"[""English""]",Poznań,Poland,"[""Campus""]",null,"[""Full-time""]",1600,EUR
Engineering-Studies,Executive Master Building Information Modeling (eMBIM),IDESIE Business School,12 months,null,"[""Spanish""]",Madrid,Spain,"[""Campus""]",null,"[""Full-time"",""Part-time""]",8750,EUR
Engineering-Studies,MSc Construction Science and Management,University of Lincoln,1&nbsp;-&nbsp;2 years,https://www.lincoln.ac.uk/home/studywithus/internationalstudents/entryrequirementsandyourcountry/,"[""English""]",Lincoln,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",16000,GBP
Engineering-Studies,MSc Structural Engineering,The University of Nottingham - Faculty of Engineering,1 year,null,"[""English""]",Nottingham,United Kingdom,"[""Campus""]",null,"[""Full-time""]",7785,GBP
Engineering-Studies,Master in Aerospace Engineering,University of Bologna,2 years,https://www.unibo.it/en/university/covid-19-The-measures-adopted-by-the-University-of-Bologna/covid-misure-universita-di-bologna/?utm_source=Keystone&utm_campaign=Keystone&utm_medium=KeystoneListing,"[""English""]",Forli,Italy,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master in Photonics and Nanotechnology,Vilnius University,2 years,null,"[""English""]",Vilnius,Lithuania,"[""Campus""]","""01 Jun 2022""","[""Full-time""]",4787,EUR
Engineering-Studies,Environmental Engineering MS,University of Central Florida,null,null,"[""English""]",Orlando,USA,[],null,[],null,null
Engineering-Studies,Environmental Engineering and Resource Management,Konstanz University Of Applied Sciences,null,null,"[""German""]",Konstanz,Germany,"[""Campus""]",null,[],null,null
Engineering-Studies,Master in Advanced Mechatronics Systems,University Oradea,2 years,null,"[""English""]",Oradea,Romania,"[""Campus""]",null,"[""Full-time""]",3300,RON
Engineering-Studies,MSc in Mathematical Engineering,Politecnico di Milano,2 years,null,"[""English""]",Milan,Italy,"[""Campus""]",null,"[""Full-time""]",3898,EUR
Engineering-Studies,Master in Mechanical Engineering,Wuhan University of Technology,3 years,null,"[""English""]",Wuhan,China,"[""Campus""]",null,"[""Full-time""]",30000,CNY
Engineering-Studies,Master in Automotive System Engineering,Kurume Institute Of Technology,null,null,"[""Japanese""]",Kurume,Japan,"[""Campus""]",null,[],null,null
Engineering-Studies,"Master of Science Engineering Management (Awarded by Northumbria University, UK)",Management Development Institute of Singapore (MDIS),15 months,null,"[""English""]",Singapore,Singapore,"[""Campus""]",null,"[""Part-time""]",21400,SGD
Engineering-Studies,Master in Management Science and Engineering,China University of Petroleum,3 years,null,"[""English"",""Chinese""]",Beijing,China,"[""Campus"",""Online""]","""30 May 2022""","[""Full-time""]",31000,CNY
Engineering-Studies,MSc in Design & Engineering,Politecnico di Milano,2 years,null,"[""English""]",Milan,Italy,"[""Campus""]",null,"[""Full-time""]",3898,EUR
Engineering-Studies,MEng / BEng (Hons) Mechanical Engineering & Design,"Mediterranean College, Athens",5 years,https://pixabay.com/en/users/Anyusha-3791096,"[""English""]",Athens,Greece,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,MASTER OF SCIENCE in DAMAGE: DisAster MAnaGement and Environmental Impact,Institut Mines-T\u00e9l\u00e9com,0&nbsp;-&nbsp;2 years,null,"[""English""]",Palaiseau,France,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,MS in Engineering,University of Memphis,2&nbsp;-&nbsp;3 years,mailto:adejongh@memphis.edu,"[""English""]",Memphis,USA,"[""Campus""]",null,"[""Full-time""]",981,USD
Engineering-Studies,Master in Transportation Design,IED \u2013 Istituto Europeo di Design Torino,2 years,https://www.ied.edu/uncategorized/blog/ied-open-days-master/68849?campaignId=70169000002NwyE&utm_source=masterstudies&utm_medium=display&utm_campaign=2122_gruppo_estero_x_open_day_settembre&utm_content=article,"[""English""]",Turin,Italy,"[""Campus""]","""15 Dec 2021""","[""Full-time""]",19200,EUR
Engineering-Studies,M.Sc. in Sustainable Transport,Poznan University of Technology,3 semesters,null,"[""English""]",Poznań,Poland,"[""Campus""]",null,"[""Full-time""]",1600,EUR
Engineering-Studies,MSc Civil Engineering: Innovative Structural Materials,University of Bath,1 year,null,"[""English""]",Claverton Down,United Kingdom,"[""Campus""]",null,"[""Full-time""]",11000,GBP
Engineering-Studies,Environmental Engineering and Sustainability Management Master,\u00c9cole Polytechnique,2 years,https://programmes.polytechnique.edu/en/master/master-of-science-technology-msct-programs/msct-webinars?utm_source=Keystone&utm_medium=referral&utm_campaign=Profile,"[""English""]",Palaiseau,France,"[""Campus""]","""02 Dec 2021""","[""Full-time""]",13000,EUR
Engineering-Studies,Master in Defense and Security Systems Development,The Swedish Defence University (SEDU),2 years,null,"[""English""]",Stockholm,Sweden,"[""Campus""]","""17 Jan 2022""","[""Full-time""]",105000,SEK
Engineering-Studies,MEng Industrial & Manufacturing Engineering,Botswana International University Of Science And Technology,null,null,"[""English""]",Palapye,Botswana,"[""Campus""]",null,[],null,null
Engineering-Studies,Master in Electrical Energy,Universit\u00e9 de Nantes,2 years,null,"[""English""]",Saint-Nazaire,France,"[""Campus""]",null,"[""Full-time""]",7500,EUR
Engineering-Studies,Master's Programme in Industrial Design Engineering,LUT University,2 years,null,"[""English""]",Lahti,Finland,"[""Online & Campus Combined"",""Campus"",""Online""]","""31 May 2022""","[""Full-time""]",13500,EUR
Engineering-Studies,MSc Mechanical Engineering,Lancaster University - Faculty of Science and Technology,12&nbsp;-&nbsp;24 months,null,"[""English""]",Lancashire,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",7390,GBP
Engineering-Studies,Master of Engineering by Research,Flinders University,null,null,"[""English""]",Adelaide,Australia,"[""Campus""]",null,"[""Full-time""]",null,null
